,sentinel_depth,sentinel_temperature,sentinel_salinity,sentinel_density,slocum_depth,slocum_temperature,slocum_salinity,slocum_density
149,-1.1800000071525574,3.72189998626709,,,0.06000000052154064,2.9909000396728516,32.15130516849949,1025.4948470604313
150,-1.1699999868869781,3.7251999378204346,,,-0.020000000949949026,2.9969000816345215,32.15046113050621,1025.4936745316827
151,-1.1699999868869781,3.7297000885009766,0.0,999.9744524931752,-0.03000000026077032,2.9981000423431396,32.151699687032284,1025.4945563019887
152,-1.1699999868869781,3.7320001125335693,0.0,999.9744684242984,0.020000000949949026,2.997299909591675,32.149066429417495,1025.4925347148987
153,-1.159999966621399,3.734100103378296,,,-0.010000000474974513,2.9967000484466553,32.14871055020987,1025.4923027403586
154,-1.1500000208616257,3.738100051879883,,,0.010000000474974513,2.994999885559082,32.14991141535602,1025.493397845283
155,-1.1699999868869781,3.740299940109253,,,0.14000000432133675,2.996799945831299,32.15035433052498,1025.4935982161082
156,-1.159999966621399,3.746500015258789,,,0.19999999552965164,2.9965999126434326,32.14894240935868,1025.492495050047
157,-1.1699999868869781,3.7488999366760254,0.0,999.9745831183974,0.24000000208616257,2.9974000453948975,32.14812181964241,1025.4917770492227
158,-1.159999966621399,3.7511000633239746,,,0.35999998450279236,2.9976999759674072,32.15213547057136,1025.494935527618
159,-1.1699999868869781,3.757200002670288,0.0,999.9746379259293,0.5499999970197678,3.004199981689453,32.14395906232273,1025.4879046120052
160,-1.159999966621399,3.759200096130371,,,0.7199999690055847,2.9999001026153564,32.147557671033816,1025.491119844905
161,-1.1699999868869781,3.762200117111206,,,0.8500000089406967,2.994499921798706,32.14862776320198,1025.4924215572798
162,-1.159999966621399,3.7676000595092773,,,1.0599999874830246,2.9834001064300537,32.15097205112448,1025.4952109705446
163,-1.159999966621399,3.772900104522705,,,1.3600000739097595,2.977299928665161,32.144742284629686,1025.4907795236486
164,-1.159999966621399,3.7878000736236572,8.713800669892476e-19,999.9748313259294,1.6500000655651093,2.97160005569458,32.15150229197543,1025.4966184813736
165,-1.1500000208616257,3.795099973678589,,,1.9300000369548798,2.9707000255584717,32.03377413035682,1025.403302525301
166,-1.159999966621399,3.797499895095825,0.0,999.974889788505,2.2100000083446503,2.9742000102996826,31.626652412753884,1025.0800642147983
167,-1.1699999868869781,3.8025999069213867,,,2.5600001215934753,2.9707999229431152,32.15571066497136,1025.5000237689833
168,-1.159999966621399,3.7562999725341797,,,2.9499998688697815,2.981800079345703,32.145846977149986,1025.4912794259012
169,-0.989999994635582,3.033400058746338,31.90986770472773,1025.2997941742897,3.319999873638153,2.9860000610351562,32.151063322944395,1025.4950656943952
170,-0.9799999743700027,3.0420000553131104,31.892364656575523,1025.2851940066196,3.659999966621399,2.987499952316284,32.14500579298903,1025.4901350520145
171,-0.9799999743700027,3.0518999099731445,31.87916949454672,1025.2739012471923,4.040000140666962,2.9679999351501465,32.148961116635434,1025.4949033416426
172,-1.0000000149011612,3.039099931716919,31.89985786184228,1025.2913790898085,4.490000009536743,2.960200071334839,32.15432784138014,1025.4998118281221
173,-0.9799999743700027,3.039799928665161,31.9010948279762,1025.292301516646,4.959999918937683,2.9667999744415283,32.15100828414414,1025.496627548083
174,-0.989999994635582,3.047100067138672,31.88756328904416,1025.280959567724,5.419999957084656,2.9590001106262207,32.15564186055185,1025.5009543662818
175,-1.0000000149011612,3.0344998836517334,31.89701179486094,1025.2895065930002,5.860000252723694,2.96370005607605,32.149612674649475,1025.49577919092
176,-1.0100000351667404,3.039299964904785,31.891658623386483,1025.284859918871,6.3099998235702515,2.960599899291992,32.15697520590428,1025.5018786612823
177,-1.0000000149011612,3.0297000408172607,31.90710768917284,1025.2979144945962,6.7900002002716064,2.959199905395508,32.15069720194887,1025.4970150130978
178,-1.0100000351667404,3.0304999351501465,31.901951531637575,1025.2937584088459,7.289999723434448,2.95169997215271,32.14965243483768,1025.4968113413129
179,-0.9799999743700027,3.0288000106811523,31.904589207399464,1025.2959923111903,7.760000228881836,2.9504001140594482,32.15009232769952,1025.4972686069018
180,-1.0100000351667404,3.0309998989105225,31.90800939754911,1025.2985210105794,8.199999928474426,2.9544999599456787,32.14624739735221,1025.4938767047752
181,-1.0000000149011612,3.0297000408172607,31.906257039648153,1025.297239858135,8.650000095367432,2.9368999004364014,32.15642122598424,1025.5034132137525
182,-1.0100000351667404,3.0260000228881836,31.914906087500214,1025.3044084126132,9.120000004768372,2.944999933242798,32.14855909798676,1025.4965018242629
